doc_id,domain,task,public_status,source_path,paper_ready,source_provenance_issue,rendered_pages,textlayer_spans,mineable_candidates,review_rows,open_review_rows,packeted_open_review_rows,unpacketed_open_review_rows,fresh_open_review_rows,rights_blocked_open_review_rows,stale_open_review_rows,mergeable_review_rows,missing_review_evidence_rows,unique_open_review_rows,unique_packeted_open_review_rows,unique_fresh_open_review_rows,fresh_missing_review_evidence_rows,gold_rows,gold_microtext_rows,gold_visualdiff_rows,staged_future_rows,staged_future_capacity_path,conversion_exhaustion_status,conversion_exhaustion_evidence,duplicate_payload_alias,next_step,priority_score,source_url
nasa_20240015687_transit_habitat_rcs_propulsion,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_09_01_wave1737_nasa_transit_habitat_rcs/20240015687.pdf,True,,12,223,0,6002,2916,1081,1835,0,0,1835,0,0,1725,190,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,await_human_return,406,https://ntrs.nasa.gov/citations/20240015687
arch_019_2_site_plan_and_1915_schematic_site_plan_oak_level_15107_cour,pcb_schematic,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
commons_imageinfo,unknown,microtext,unknown,microtext/docs/wikimedia_aminwaesche/commons_imageinfo.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
csu_drawing_document_admin_ch04,unknown,reference,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_19700023555_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave192/nasa_19700023555_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_19790025407_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave191/nasa_19790025407_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_19810016957_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave190/nasa_19810016957_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_19920001990_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave189/nasa_19920001990_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_20205010487_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave192/nasa_20205010487_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_20205010487_ksc_engineering_drawing_practices,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave192/nasa_20205010487_ksc_engineering_drawing_practices.pdf,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
nasa_20250002801_citation,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_16_wave192/nasa_20250002801_citation.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv1_6,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv1_6,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv1_7,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv1_7_1,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_3,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_3,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4_3,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4_5,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4_5,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
px4fmuv2_4_6,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sam_amb_2024_07,unknown,visualdiff,unknown,visualdiff/docs/SAM_AMB_2024_07.pdf,False,missing_manifest_sha256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sheet_00001a,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sheet_00001a,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sheet_00002a,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sheet_00003a,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
sheet_00004a,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
source_bundle,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
source_bundle,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
source_bundle,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
source_bundle,unknown,visualdiff,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ul508a_eaton_control_panel_design_guide,electrical_control,reference,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
verdin_development_board_v1_0_3d_pdf_model,unknown,microtext,unknown,,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
digitalmicroscope,unknown,microtext,unknown,microtext/docs/openflexure_microscope_optics/DigitalMicroscope.png,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
magnification,unknown,microtext,unknown,microtext/docs/openflexure_microscope_optics/magnification.png,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
tube_length,unknown,microtext,unknown,microtext/docs/openflexure_microscope_optics/tube_length.png,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20200004325_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_17_wave212/ntrs_20200004325_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19700032848_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_17_wave213/ntrs_19700032848_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19990040464_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_17_wave214/ntrs_19990040464_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_21_wave335_nasa_airlock/NTRS_METADATA.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20170005169_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave556_nasa_gox/ntrs_20170005169_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19790023606_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave666_nasa_buffer/ntrs_19790023606_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19920009198_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave666_nasa_buffer/ntrs_19920009198_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20190025926_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave666_nasa_buffer/ntrs_20190025926_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19750024187_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave673_nasa_tulip/ntrs_19750024187_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19700027359_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave684_nasa_pipeline/ntrs_19700027359_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19970001582_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_22_wave684_nasa_pipeline/ntrs_19970001582_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19740020825_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_29_wave1012_nasa_engineering_diagrams/ntrs_19740020825_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20110004377_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_29_wave1012_nasa_engineering_diagrams/ntrs_20110004377_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20205004337_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_29_wave1012_nasa_engineering_diagrams/ntrs_20205004337_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19660020041_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_30_wave1039_official_nasa_engineering/ntrs_19660020041_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_19820008614_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_30_wave1039_official_nasa_engineering/ntrs_19820008614_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20060005220_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_30_wave1039_official_nasa_engineering/ntrs_20060005220_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
ntrs_20150000199_metadata,unknown,microtext,unknown,microtext/docs/source_intake_2026_08_30_wave1039_official_nasa_engineering/ntrs_20150000199_metadata.json,False,missing_manifest_doc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,rights_review_or_hold,-5,
